id_estado,cd_orgao,nr_lote,nr_licitacao,ano_licitacao,nr_contrato,ano_contrato,nr_item,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,40300,1,1,2019,58,2019,5,50,15.99,799.5
43,40300,1,1,2019,58,2019,8,100,10.8,1080
43,40300,1,1,2019,58,2019,13,75,10.85,813.75
43,40300,1,1,2019,58,2019,14,75,8.99,674.25
43,52500,1,1,2019,52,2019,33,127,6.4,812.8
43,52500,1,1,2019,52,2019,34,100,3.48,348
43,52500,1,1,2019,52,2019,36,1200,8.75,10500
43,86400,1,1,2019,20,2019,21,400,10,4000
43,45200,1,1,2019,7,2019,24,50,5.5,275
43,45200,1,1,2019,7,2019,29,40,6.59,263.6
43,45200,1,1,2019,7,2019,34,50,16.5,825
43,45200,1,1,2019,7,2019,38,40,16.28,651.2
43,45200,1,1,2019,7,2019,43,5,16.5,82.5
43,45200,1,1,2019,7,2019,47,15,10,150
43,45200,1,1,2019,7,2019,52,28,10,280
43,45200,1,1,2019,7,2019,57,18,11,198
43,45200,1,1,2019,7,2019,64,20,11,220
43,45200,1,1,2019,7,2019,69,50,6.5,325
43,54400,1,4,2018,52,2019,1,18350,4.07,74684.5
43,67900,1,1,2019,15,2019,1,20,2.5,50
43,67900,1,1,2019,15,2019,10,450,3,1350
43,67900,1,1,2019,15,2019,27,1000,2.5,2500
43,65500,1,1,2019,42,2019,1,280,13.36,3740.8
43,65500,1,1,2019,42,2019,2,800,1.71,1368
43,65500,1,1,2019,42,2019,9,80,18.27,1461.6
43,65500,1,1,2019,42,2019,16,100,18.85,1885
43,54400,1,1,2019,62,2019,30,3584,3.65,13081.6
43,47500,1,3,2018,63,2019,12,1000,14.96,14960
43,85700,1,1,2019,10,2019,20,250,3.24,810
43,78200,3,17,2018,4,2019,1,700,13.6333,9543.31
43,78200,3,17,2018,4,2019,2,700,15.3,10710
43,78200,2,17,2018,4,2019,1,2000,9,18000
43,78200,1,17,2018,4,2019,1,1700,15.3,26010
43,45200,1,1,2019,6,2019,28,50,5.5,275
43,45200,1,1,2019,6,2019,33,40,6.59,263.6
43,45200,1,1,2019,6,2019,37,50,16.5,825
43,45200,1,1,2019,6,2019,42,40,16.28,651.2
43,45200,1,1,2019,6,2019,46,10,16.5,165
43,45200,1,1,2019,6,2019,51,20,10,200
43,45200,1,1,2019,6,2019,56,28,10,280
43,45200,1,1,2019,6,2019,61,18,11,198
43,45200,1,1,2019,6,2019,68,20,11,220
43,45200,1,1,2019,6,2019,72,50,6.5,325
43,70100,1,1,2019,40,2019,5,25,10.48,262
43,70100,1,1,2019,40,2019,28,105,20.57,2159.85
43,70100,1,1,2019,40,2019,43,132,14.7,1940.4
43,67800,1,1,2019,32,2019,18,180,15,2700
43,67800,1,1,2019,30,2019,2,164,16.95,2779.8
43,67800,1,1,2019,33,2019,6,450,3.25,1462.5
43,67800,1,1,2019,34,2019,10,270,3.7,999
43,67800,1,1,2019,34,2019,12,150,2.1,315
43,67800,1,1,2019,34,2019,14,150,1.7,255
43,67800,1,1,2019,34,2019,20,185,3.2,592
43,67800,1,1,2019,34,2019,23,50,6,300
43,67800,1,1,2019,34,2019,7,220,1.6,352
43,67800,1,1,2019,34,2019,21,95,3.5,332.5
43,70100,1,1,2019,33,2019,2,170,2.1,357
43,70100,1,1,2019,33,2019,3,55,24.98,1373.9
43,70100,1,1,2019,33,2019,15,355,3.17,1125.35
43,70100,1,1,2019,33,2019,16,145,2.76,400.2
43,70100,1,1,2019,33,2019,33,155,3.12,483.6
43,70100,1,1,2019,33,2019,37,100,3.68,368
43,70100,1,1,2019,33,2019,38,55,6.47,355.85
43,70100,1,1,2019,33,2019,41,85,4.83,410.55
43,70100,1,1,2019,33,2019,42,150,2.7,405
43,70100,1,1,2019,33,2019,46,140,6.38,893.2
43,44800,1,1,2019,12,2019,29,30,5.46,163.8
43,52500,1,1,2019,53,2019,31,500,19,9500
43,52400,1,2,2019,118,2019,5,82,1.67,136.94
43,52400,1,2,2019,118,2019,35,13,1.9,24.7
43,52400,1,2,2019,118,2019,66,345,2.78,959.1
43,52400,1,2,2019,118,2019,78,41,1.38,56.58
43,65300,1,1,2019,29,2019,13,160,5.9,944
43,65300,1,1,2019,29,2019,15,60,10.5,630
43,65300,1,1,2019,29,2019,16,60,14,840
43,65300,1,1,2019,29,2019,17,280,5,1400
43,65300,1,1,2019,29,2019,18,100,2.4,240
43,44800,1,1,2019,23,2019,36,135,13.9,1876.5
43,44800,1,1,2019,23,2019,38,50,14.2,710
43,44800,1,1,2019,23,2019,44,150,12.05,1807.5
43,83400,1,1,2019,12,2019,6,293,3.25,952.25
43,83400,1,1,2019,12,2019,16,948,4.99,4730.52
43,83400,1,1,2019,12,2019,23,113,1.83,206.79
43,83400,1,1,2019,12,2019,24,150,4.5,675
43,83400,1,1,2019,12,2019,25,20,5.25,105
43,83400,1,1,2019,12,2019,26,596,5.23,3117.08
43,83400,1,1,2019,12,2019,27,307,3.13,960.91
43,81000,1,1,2019,20,2019,12,1267,4.8,6081.6
43,72700,1,2,2019,63,2019,4,100,3.02,302
43,44100,1,2,2019,122,2019,3,96,2,192
43,44100,1,2,2019,122,2019,5,72,4.52,325.44
43,44100,1,2,2019,122,2019,15,49,4,196
43,44100,1,2,2019,122,2019,20,114,2,228
43,44100,1,2,2019,122,2019,21,95,4.52,429.4
43,44100,1,2,2019,122,2019,28,127,4,508
43,44100,1,2,2019,122,2019,33,77,2,154
43,44100,1,2,2019,122,2019,35,47.5,4.52,214.7
43,44100,1,2,2019,122,2019,45,55,4,220
43,44100,1,2,2019,122,2019,50,6,2,12
43,44100,1,2,2019,122,2019,51,5,4.52,22.6
43,44100,1,2,2019,122,2019,58,7,4,28
43,78200,14,18,2018,10,2019,1,36.36,6.9667,253.31
43,78200,13,18,2018,10,2019,1,272.73,3.9833,1086.37
43,78200,12,18,2018,10,2019,1,27.27,5.89,160.62
43,78200,11,18,2018,10,2019,1,154.55,5.0233,776.35
43,78200,10,18,2018,10,2019,1,27.27,5.75,156.8
43,78200,9,18,2018,10,2019,1,90.91,11.3267,1029.71
43,78200,8,18,2018,10,2019,1,90.91,10.9467,995.16
43,78200,7,18,2018,10,2019,1,18.18,10.5067,191.01
43,78200,6,18,2018,10,2019,1,45.45,11.36,516.31
43,78200,5,18,2018,10,2019,1,181.82,5.277,959.46
43,78200,4,18,2018,10,2019,1,295.45,2.74,809.53
43,78200,3,18,2018,10,2019,1,227.27,5.7667,1310.6
43,78200,2,18,2018,10,2019,1,204.55,5.05,1032.98
43,78200,1,18,2018,10,2019,1,181.82,11.1667,2030.33
43,74900,1,1,2019,25,2019,222,5,5.17,25.85
43,74900,1,1,2019,25,2019,223,4,22.56,90.24
43,74900,1,1,2019,25,2019,224,61,3.89,237.29
43,74900,1,1,2019,25,2019,225,37,2.76,102.12
43,74900,1,1,2019,25,2019,226,20,4.86,97.2
43,74900,1,1,2019,25,2019,227,15,2.91,43.65
43,74900,1,1,2019,25,2019,228,80,3.32,265.6
43,74900,1,1,2019,25,2019,229,29,4.53,131.37
43,74900,1,1,2019,25,2019,230,240,4.41,1058.4
43,74900,1,1,2019,25,2019,231,110,3.46,380.6
43,74900,1,1,2019,25,2019,232,70,5.25,367.5
43,74900,1,1,2019,25,2019,233,5,5.84,29.2
43,74900,1,1,2019,25,2019,234,60,4.61,276.6
43,74900,1,1,2019,25,2019,235,20,8.5,170
43,74900,1,1,2019,25,2019,236,20,3.77,75.4
43,74900,1,1,2019,25,2019,237,20,3.56,71.2
43,74900,1,1,2019,25,2019,238,10,2.7,27
43,74900,1,1,2019,25,2019,239,31,12.36,383.16
43,74900,1,1,2019,25,2019,240,20,8.33,166.6
43,72900,1,2,2018,21,2019,36,100,3.12,312
43,47500,1,3,2018,56,2019,3,500,2.22,1110
43,47500,1,3,2018,56,2019,5,400,4.84,1936
43,47500,1,3,2018,56,2019,6,600,4.73,2838
43,47500,1,3,2018,56,2019,17,1100,2.94,3234
43,47500,1,3,2018,56,2019,19,1400,1.84,2576
43,47500,1,3,2018,56,2019,29,1100,2.77,3047
43,47500,1,3,2018,56,2019,33,550,6.34,3487
43,47500,1,3,2018,56,2019,34,620,3.01,1866.2
43,47500,1,3,2018,56,2019,35,550,1.81,995.5
43,47500,1,3,2018,56,2019,38,600,2.09,1254
43,74900,1,1,2019,30,2019,50,20,4.09,81.8
43,74900,1,1,2019,30,2019,51,70,1.97,137.9
43,74900,1,1,2019,30,2019,52,17,6.4,108.8
43,74900,1,1,2019,30,2019,53,3,22.56,67.68
43,74900,1,1,2019,30,2019,54,50,3.63,181.5
43,74900,1,1,2019,30,2019,55,57,3.13,178.41
43,74900,1,1,2019,30,2019,56,100,3.72,372
43,74900,1,1,2019,30,2019,57,62,3.89,241.18
43,74900,1,1,2019,30,2019,58,30,6,180
43,74900,1,1,2019,30,2019,59,37,2.76,102.12
43,74900,1,1,2019,30,2019,60,40,4.86,194.4
43,74900,1,1,2019,30,2019,61,125,5.5,687.5
43,74900,1,1,2019,30,2019,62,20,9.55,191
43,74900,1,1,2019,30,2019,63,120,3.32,398.4
43,74900,1,1,2019,30,2019,64,12,1.8,21.6
43,74900,1,1,2019,30,2019,65,13,1.8,23.4
43,74900,1,1,2019,30,2019,66,25,2.91,72.75
43,74900,1,1,2019,30,2019,67,24,2.04,48.96
43,74900,1,1,2019,30,2019,68,42,4.53,190.26
43,74900,1,1,2019,30,2019,69,25,3.48,87
43,74900,1,1,2019,30,2019,70,35,2.31,80.85
43,74900,1,1,2019,30,2019,71,42,2.5,105
43,74900,1,1,2019,30,2019,72,12,16.07,192.84
43,74900,1,1,2019,30,2019,73,240,4.41,1058.4
43,74900,1,1,2019,30,2019,74,225,2.69,605.25
43,74900,1,1,2019,30,2019,75,120,3.46,415.2
43,74900,1,1,2019,30,2019,76,45,2.58,116.1
43,74900,1,1,2019,30,2019,77,50,4.3,215
43,74900,1,1,2019,30,2019,78,43,4.77,205.11
43,74900,1,1,2019,30,2019,79,90,4.75,427.5
43,74900,1,1,2019,30,2019,80,140,4.35,609
43,74900,1,1,2019,30,2019,81,17,2.9,49.3
43,74900,1,1,2019,30,2019,82,55,18.27,1004.85
43,74900,1,1,2019,30,2019,83,40,5.31,212.4
43,74900,1,1,2019,30,2019,84,22,3.28,72.16
43,74900,1,1,2019,30,2019,85,10,5.84,58.4
43,74900,1,1,2019,30,2019,86,36,3.77,135.72
43,74900,1,1,2019,30,2019,87,55,3.99,219.45
43,74900,1,1,2019,30,2019,88,40,3.56,142.4
43,74900,1,1,2019,30,2019,89,30,2.7,81
43,74900,1,1,2019,30,2019,90,66,1.79,118.14
43,74900,1,1,2019,30,2019,91,31,12.62,391.22
43,74900,1,1,2019,30,2019,92,62,5.5,341
43,74900,1,1,2019,30,2019,93,29,8.33,241.57
43,44100,1,2,2019,117,2019,11,60,1.52,91.2
43,44100,1,2,2019,117,2019,41,20,1.52,30.4
43,59800,1,1,2019,57,2019,19,86,1.8,154.8
43,59800,1,1,2019,57,2019,30,40,3.51,140.4
43,59800,1,1,2019,57,2019,40,30,2.3,69
43,59800,1,1,2019,57,2019,43,40,3,120
43,59800,1,1,2019,57,2019,46,40,3.09,123.6
43,59800,1,1,2019,57,2019,58,58,2.2,127.6
43,59800,1,1,2019,54,2019,4,40,3.51,140.4
43,59800,1,1,2019,53,2019,7,50,3.58,179
43,59800,1,1,2019,53,2019,10,200,2.49,498
43,59800,1,1,2019,53,2019,11,53,3,159
43,59800,1,1,2019,53,2019,12,53,3.09,163.77
43,59800,1,1,2019,53,2019,20,86,1.8,154.8
43,59800,1,1,2019,53,2019,33,20,3.71,74.2
43,59800,1,1,2019,53,2019,38,30,2.3,69
43,59800,1,1,2019,53,2019,49,3,5.83,17.49
43,59800,1,1,2019,53,2019,52,50,3.21,160.5
43,59800,1,1,2019,53,2019,56,57,2.2,125.4
43,59800,1,1,2019,52,2019,18,86,1.8,154.8
43,59800,1,1,2019,52,2019,48,3,5.83,17.49
43,59800,1,1,2019,52,2019,55,57,2.2,125.4
43,59800,1,1,2019,51,2019,13,2,5.83,11.66
43,59800,1,1,2019,51,2019,23,85,1.8,153
43,59800,1,1,2019,51,2019,28,40,3.51,140.4
43,59800,1,1,2019,51,2019,32,20,3.71,74.2
43,59800,1,1,2019,51,2019,36,50,3.58,179
43,59800,1,1,2019,51,2019,51,50,3.21,160.5
43,59800,1,1,2019,51,2019,54,57,2.2,125.4
43,59800,1,1,2019,51,2019,60,67,3.85,257.95
43,59800,1,1,2019,50,2019,6,66,3.85,254.1
43,59800,1,1,2019,50,2019,22,85,1.8,153
43,59800,1,1,2019,50,2019,24,2,22.54,45.08
43,59800,1,1,2019,50,2019,27,40,3.51,140.4
43,59800,1,1,2019,50,2019,31,20,3.71,74.2
43,59800,1,1,2019,50,2019,35,50,3.58,179
43,59800,1,1,2019,50,2019,47,2,5.83,11.66
43,59800,1,1,2019,50,2019,50,50,3.21,160.5
43,59800,1,1,2019,50,2019,53,57,2.2,125.4
43,59800,1,1,2019,50,2019,59,150,5,750
43,59800,1,1,2019,49,2019,5,20,3.71,74.2
43,59800,1,1,2019,49,2019,8,30,2.3,69
43,59800,1,1,2019,49,2019,16,57,2.2,125.4
43,70100,1,1,2019,38,2019,36,90,24.45,2200.5
43,70100,1,1,2019,38,2019,44,77,9.88,760.76
43,53000,1,1,2019,19,2019,1,80,4.83,386.4
43,53000,1,1,2019,19,2019,20,240,7.64,1833.6
43,53000,1,1,2019,19,2019,23,600,7.59,4554
43,82200,1,1,2019,32,2019,1,18,13.65,245.7
43,82200,1,1,2019,32,2019,2,18,13.65,245.7
43,82200,1,1,2019,32,2019,3,18,13.65,245.7
43,82200,1,1,2019,32,2019,6,18,13.65,245.7
43,82200,1,1,2019,32,2019,7,18,13.65,245.7
43,82200,1,1,2019,32,2019,8,30,13.65,409.5
43,82200,1,1,2019,32,2019,9,18,11.55,207.9
43,82200,1,1,2019,32,2019,11,34,17,578
43,82200,1,1,2019,32,2019,12,18,11.55,207.9
43,82200,1,1,2019,32,2019,17,180,16.8,3024
43,82200,1,1,2019,32,2019,20,44,11.55,508.2
43,82200,1,1,2019,32,2019,24,20,14.7,294
43,82200,1,1,2019,32,2019,25,48,5.25,252
43,82200,1,1,2019,32,2019,27,36,6.3,226.8
43,82300,1,2,2019,18,2019,9,60,25,1500
43,42700,1,1,2019,114,2019,16,255,11.1,2830.5
43,88020,1,2,2019,60,2019,26,200,3.8,760
43,88020,1,2,2019,60,2019,37,195,10.25,1998.75
43,88020,1,2,2019,60,2019,38,225,11,2475
43,88020,1,2,2019,60,2019,3,80,9.85,788
43,88020,1,2,2019,60,2019,5,55,5.8,319
43,88020,1,2,2019,60,2019,14,15,4.86,72.9
43,44800,1,1,2019,24,2019,45,250,11.06,2765
43,70700,1,1,2019,9,2019,3,743,2.49,1850.07
43,65800,1,1,2019,15,2019,21,90,16,1440
43,65800,1,1,2019,15,2019,25,150,28,4200
43,65800,1,1,2019,15,2019,26,20,8,160
43,65800,1,1,2019,15,2019,30,1500,0.7,1050
43,65800,1,1,2019,15,2019,31,1500,5,7500
43,88034,1,1,2019,21,2019,2,6,4.8,28.8
43,80200,1,1,2019,16,2019,4,1200,1.6,1920
43,56900,1,1,2019,57,2019,4,10012,4.16,41649.92
43,56900,1,1,2019,57,2019,5,540,2.81,1517.4
43,56900,1,1,2019,57,2019,6,122,3.23,394.06
43,56900,1,1,2019,57,2019,7,3802,2.23,8478.46
43,56900,1,1,2019,57,2019,8,2358,3.01,7097.58
43,56900,1,1,2019,57,2019,9,1004,3.05,3062.2
43,56900,1,1,2019,57,2019,11,2284,5.28,12059.52
43,56900,1,1,2019,57,2019,13,8596,5.6,48137.6
43,79100,1,1,2019,31,2019,21,250,4.73,1182.5
43,79100,1,1,2019,31,2019,28,250,2.77,692.5
43,74900,1,1,2019,32,2019,168,2,22.56,45.12
43,74900,1,1,2019,32,2019,169,26,1.97,51.22
43,74900,1,1,2019,32,2019,170,50,3.9,195
43,74900,1,1,2019,32,2019,171,20,4.09,81.8
43,74900,1,1,2019,32,2019,172,50,12,600
43,74900,1,1,2019,32,2019,173,70,1.97,137.9
43,74900,1,1,2019,32,2019,174,150,3.45,517.5
43,74900,1,1,2019,32,2019,175,100,3.63,363
43,74900,1,1,2019,32,2019,176,58,3.13,181.54
43,74900,1,1,2019,32,2019,177,100,3.72,372
43,74900,1,1,2019,32,2019,178,61,3.89,237.29
43,74900,1,1,2019,32,2019,179,37,2.76,102.12
43,74900,1,1,2019,32,2019,180,20,4.86,97.2
43,74900,1,1,2019,32,2019,181,25,2.91,72.75
43,74900,1,1,2019,32,2019,182,10,1.8,18
43,74900,1,1,2019,32,2019,183,10,1.8,18
43,74900,1,1,2019,32,2019,184,10,2.04,20.4
43,74900,1,1,2019,32,2019,185,25,2.31,57.75
43,74900,1,1,2019,32,2019,186,12,6.5,78
43,74900,1,1,2019,32,2019,187,67,6,402
43,74900,1,1,2019,32,2019,188,55,6.63,364.65
43,74900,1,1,2019,32,2019,189,380,2.58,980.4
43,74900,1,1,2019,32,2019,190,240,4.41,1058.4
43,74900,1,1,2019,32,2019,191,203,3.46,702.38
43,74900,1,1,2019,32,2019,192,225,2.69,605.25
43,74900,1,1,2019,32,2019,193,10,4.3,43
43,74900,1,1,2019,32,2019,194,10,4.77,47.7
43,74900,1,1,2019,32,2019,195,13,16.07,208.91
43,74900,1,1,2019,32,2019,196,338,1.4,473.2
43,74900,1,1,2019,32,2019,197,18,2.9,52.2
43,74900,1,1,2019,32,2019,198,40,5.31,212.4
43,74900,1,1,2019,32,2019,199,23,3.28,75.44
43,74900,1,1,2019,32,2019,200,11,5.84,64.24
43,74900,1,1,2019,32,2019,201,15,3.99,59.85
43,74900,1,1,2019,32,2019,202,40,3.56,142.4
43,74900,1,1,2019,32,2019,203,19,8.33,158.27
43,74900,1,1,2019,32,2019,204,26,3.77,98.02
43,74900,1,1,2019,32,2019,205,31,12.62,391.22
43,74900,1,1,2019,32,2019,206,66,1.79,118.14
43,78900,1,1,2019,50,2019,10,20,5,100
43,78900,1,1,2019,50,2019,20,20,3.5,70
43,78900,1,1,2019,50,2019,21,15,2.5,37.5
43,77300,1,9,2019,19,2019,2,240,8.96,2150.4
43,77300,1,9,2019,19,2019,1,3576,2.67,9547.92
43,52400,1,2,2019,119,2019,23,30,3.43,102.9
43,52400,1,2,2019,119,2019,24,20,2.97,59.4
43,70300,1,1,2019,1826,2019,12,265,6.62,1754.3
43,82700,1,219,2018,35,2019,22,700,2.8,1960
43,82700,1,219,2018,35,2019,67,300,5.2,1560
43,70100,1,1,2019,41,2019,14,250,12.19,3047.5
43,70100,1,1,2019,41,2019,40,30,21.4,642
43,70600,1,2,2019,32,2019,7,30,10,300
43,70600,1,2,2019,32,2019,8,30,12,360
43,70600,1,2,2019,32,2019,10,40,6.3,252
43,72700,1,1,2019,24,2019,14,250,9.75,2437.5
43,70200,1,1,2019,36,2019,19,150,2.28,342
43,70200,1,1,2019,36,2019,23,100,1,100
43,70200,1,1,2019,36,2019,29,15,1.93,28.95
43,70200,1,1,2019,36,2019,33,60,4.39,263.4
43,66100,1,1,2019,48,2019,4,44,1.476,64.94
43,66100,1,1,2019,48,2019,8,20,3.24,64.8
43,66100,1,1,2019,48,2019,17,20,1.824,36.48
43,66100,1,1,2019,48,2019,19,15,3.084,46.26
43,66100,1,1,2019,48,2019,23,100,2.724,272.4
43,66100,1,1,2019,48,2019,26,10,4.764,47.64
43,66100,1,1,2019,48,2019,28,370,0.54,199.8
43,66100,1,1,2019,48,2019,33,50,1.08,54
43,71700,1,1,2019,16,2019,7,93,18.8,1748.4
43,70100,1,1,2019,35,2019,4,1465,3.74,5479.1
43,70100,1,1,2019,35,2019,8,670,2.8,1876
43,70100,1,1,2019,35,2019,23,380,2.94,1117.2
43,70100,1,1,2019,35,2019,24,807,2.08,1678.56
43,70100,1,1,2019,35,2019,25,460,2.86,1315.6
43,70100,1,1,2019,35,2019,27,115,5.23,601.45
43,71700,1,1,2019,19,2019,24,364,13,4732
43,71700,1,1,2019,19,2019,25,96,13,1248
43,71700,1,1,2019,19,2019,26,15,13,195
43,85900,1,2,2019,14,2019,3,90,2.25,202.5
43,85900,1,2,2019,14,2019,6,60,1.54,92.4
43,88034,1,1,2019,22,2019,5,800,3.71,2968
43,53100,1,1,2019,34,2019,6,185,24,4440
43,88048,1,5,2018,12,2019,1,66,7.2,475.2
43,88048,1,5,2018,12,2019,2,150,5.79,868.5
43,88048,1,5,2018,12,2019,4,4,19.95,79.8
43,88048,1,5,2018,12,2019,5,70,4.75,332.5
43,88048,1,5,2018,12,2019,6,250,3.55,887.5
43,88048,1,5,2018,12,2019,7,500,4,2000
43,88048,1,5,2018,12,2019,8,200,3.04,608
43,88048,1,5,2018,12,2019,9,90,3.7,333
43,88048,1,5,2018,12,2019,13,170,3.2,544
43,88048,1,5,2018,12,2019,18,260,4.05,1053
43,88048,1,5,2018,12,2019,20,300,7.24,2172
43,88048,1,5,2018,12,2019,21,320,5.45,1744
43,88048,1,5,2018,12,2019,22,90,4.2,378
43,88048,1,5,2018,12,2019,25,160,4.45,712
43,88048,1,5,2018,12,2019,26,340,1.95,663
43,88048,1,5,2018,12,2019,28,100,2.87,287
43,88048,1,5,2018,12,2019,36,70,6.05,423.5
43,71300,1,1,2019,4,2019,26,237,11,2607
43,71300,1,1,2019,4,2019,28,134,11,1474
43,71300,1,1,2019,4,2019,29,6,11,66
43,71300,1,1,2019,4,2019,30,115,11,1265
43,82300,1,2,2019,23,2019,23,378,5.28,1995.84
43,83700,1,1,2019,13,2019,4,80,4.2,336
43,83700,1,1,2019,13,2019,5,30,6,180
43,83700,1,1,2019,13,2019,7,70,3.5,245
43,83700,1,1,2019,13,2019,8,130,2.8,364
43,83700,1,1,2019,13,2019,11,111,3,333
43,83700,1,1,2019,13,2019,12,6.5,13,84.5
43,83700,1,1,2019,13,2019,14,13,3,39
43,83700,1,1,2019,13,2019,15,20,8.6,172
43,83700,1,1,2019,13,2019,16,20,7.5,150
43,83700,1,1,2019,13,2019,18,75,7,525
43,83700,1,1,2019,13,2019,23,125,2,250
43,83700,1,1,2019,13,2019,24,220,2.5,550
43,83700,1,1,2019,13,2019,27,46,2.3,105.8
43,83700,1,1,2019,13,2019,30,5,13,65
43,83700,1,1,2019,13,2019,31,3,15,45
43,83700,1,1,2019,13,2019,32,100,5.35,535
43,83700,1,1,2019,13,2019,34,30,6.5,195
43,80300,1,1,2019,19,2019,7,75,17.45,1308.75
43,80300,1,1,2019,19,2019,18,140,12.75,1785
43,82400,1,2,2018,9,2019,39,112,14.46,1619.52
43,82400,1,2,2018,9,2019,40,210,22.4,4704
43,82400,1,2,2018,9,2019,41,330,22.4,7392
43,82400,1,2,2018,9,2019,42,126,23.4,2948.4
43,82400,1,2,2018,9,2019,43,126,23.7,2986.2
43,82400,1,2,2018,9,2019,44,84,15.25,1281
43,55500,1,1,2019,40,2019,1,200,2.71,542
43,55500,1,1,2019,40,2019,2,450,4.9,2205
43,55500,1,1,2019,40,2019,3,400,1.75,700
43,55500,1,1,2019,40,2019,4,30,23.86,715.8
43,55500,1,1,2019,40,2019,6,200,4.07,814
43,55500,1,1,2019,40,2019,7,550,2.89,1589.5
43,55500,1,1,2019,40,2019,8,4550,3.51,15970.5
43,55500,1,1,2019,40,2019,9,600,4.64,2784
43,55500,1,1,2019,40,2019,10,300,3.51,1053
43,55500,1,1,2019,40,2019,11,400,15.83,6332
43,55500,1,1,2019,40,2019,12,550,3.54,1947
43,55500,1,1,2019,40,2019,13,500,3.84,1920
43,55500,1,1,2019,40,2019,14,300,4.54,1362
43,55500,1,1,2019,40,2019,15,400,2.93,1172
43,55500,1,1,2019,40,2019,16,100,2.5,250
43,55500,1,1,2019,40,2019,17,500,3.11,1555
43,55500,1,1,2019,40,2019,18,10150,3.1,31465
43,55500,1,1,2019,40,2019,19,30,26.68,800.4
43,55500,1,1,2019,40,2019,20,50,14.5,725
43,55500,1,1,2019,40,2019,21,500,3.45,1725
43,55500,1,1,2019,40,2019,22,900,10.6,9540
43,55500,1,1,2019,40,2019,23,200,12.5,2500
43,55500,1,1,2019,40,2019,24,80,6.79,543.2
43,55500,1,1,2019,40,2019,25,600,4.19,2514
43,55500,1,1,2019,40,2019,26,500,5.16,2580
43,81100,1,56,2019,79,2019,1,45,13,585
43,81100,1,56,2019,79,2019,2,10,22,220
43,81100,1,56,2019,79,2019,3,60,3.5,210
43,81100,1,56,2019,79,2019,4,140,4.95,693
43,81100,1,56,2019,79,2019,11,60,3,180
43,81100,1,56,2019,79,2019,16,30,15,450
43,81100,1,56,2019,79,2019,17,55,8,440
43,81100,1,56,2019,79,2019,18,60,2.6,156
43,81100,1,56,2019,79,2019,19,60,4,240
43,81100,1,56,2019,79,2019,24,40,9,360
43,81100,1,56,2019,79,2019,34,70,14,980
43,81100,1,56,2019,79,2019,35,25,6,150
43,81100,1,56,2019,79,2019,36,40,26.2,1048
43,81100,1,56,2019,79,2019,39,30,11.5,345
43,81100,1,56,2019,79,2019,40,160,8,1280
43,66100,1,1,2019,54,2019,1,130,5.88,764.4
43,66100,1,1,2019,54,2019,2,22,4.32,95.04
43,66100,1,1,2019,54,2019,3,30,1.716,51.48
43,66100,1,1,2019,54,2019,5,2,21.515,43.03
43,66100,1,1,2019,54,2019,7,30,4.392,131.76
43,66100,1,1,2019,54,2019,8,33,3.24,106.92
43,66100,1,1,2019,54,2019,11,210,3.276,687.96
43,66100,1,1,2019,54,2019,12,30,3.12,93.6
43,66100,1,1,2019,54,2019,16,50,3.12,156
43,66100,1,1,2019,54,2019,17,20,1.824,36.48
43,66100,1,1,2019,54,2019,19,15,3.084,46.26
43,66100,1,1,2019,54,2019,23,100,2.724,272.4
43,66100,1,1,2019,54,2019,26,10,4.764,47.64
43,66100,1,1,2019,54,2019,28,370,0.54,199.8
43,66100,1,1,2019,54,2019,29,54,3.204,173.02
43,66100,1,1,2019,54,2019,30,7,4.236,29.65
43,66100,1,1,2019,54,2019,31,20,3.084,61.68
43,66100,1,1,2019,54,2019,33,50,1.08,54
43,66100,1,1,2019,54,2019,34,5,10.236,51.18
43,82300,1,2,2019,17,2019,29,848,7.5,6360
43,82300,1,2,2019,20,2019,4,485,4.39,2129.15
43,66500,1,1,2019,8,2019,20,1300,2.75,3575
43,66500,1,1,2019,8,2019,24,2000,2.7,5400
43,70200,1,1,2019,35,2019,10,60,4.36,261.6
43,70200,1,1,2019,35,2019,11,80,3.5,280
43,70200,1,1,2019,35,2019,16,40,4.4,176
43,70200,1,1,2019,35,2019,31,60,3.75,225
43,46600,1,2,2019,36,2019,2,120,4.9,588
43,46600,1,2,2019,36,2019,3,400,1.5,600
43,46600,1,2,2019,36,2019,5,600,4,2400
43,46600,1,2,2019,36,2019,8,50,3.9,195
43,46600,1,2,2019,36,2019,12,200,3,600
43,46600,1,2,2019,36,2019,13,200,3,600
43,46600,1,2,2019,36,2019,16,150,4.5,675
43,85700,1,1,2019,6,2019,20,250,3.24,810
43,56900,1,1,2019,59,2019,14,1396,5.09,7105.64
43,56900,1,1,2019,59,2019,20,3608,21.58,77860.64
43,47200,1,1,2019,46,2019,4,100,10.23,1023
43,47200,1,1,2019,46,2019,15,200,12.46,2492
43,47200,1,1,2019,46,2019,29,300,11,3300
43,61800,1,1,2019,147,2019,2,320,0,0
43,61800,1,1,2019,147,2019,3,30,0,0
43,61800,1,1,2019,147,2019,5,800,0,0
43,61800,1,1,2019,147,2019,6,220,0,0
43,61800,1,1,2019,147,2019,7,220,0,0
43,61800,1,1,2019,147,2019,8,530,0,0
43,61800,1,1,2019,147,2019,9,240,0,0
43,61800,1,1,2019,147,2019,10,416,0,0
